x,y,z,diam
-6.899993896484375000e+00,6.600000000000000000e+01,4.550000000000000000e+01,2.000000000000000000e+00
-7.199996948242187500e+00,6.800000000000000000e+01,4.750000000000000000e+01,1.500000000000000000e+00
-5.699996948242187500e+00,7.100000000000000000e+01,4.920000076293945312e+01,1.000000000000000000e+00
-5.199996948242187500e+00,7.350000000000000000e+01,5.020000076293945312e+01,1.000000000000000000e+00
-4.199996948242187500e+00,7.950000000000000000e+01,5.220000076293945312e+01,5.000000000000000000e-01
-4.199996948242187500e+00,8.500000000000000000e+01,5.479999923706054688e+01,5.000000000000000000e-01
-4.199996948242187500e+00,9.000000000000000000e+01,5.650000000000000000e+01,5.000000000000000000e-01
-3.899993896484375000e+00,9.530000305175781250e+01,5.850000000000000000e+01,1.000000000000000000e+00
-2.899993896484375000e+00,1.020000000000000000e+02,6.050000000000000000e+01,1.000000000000000000e+00
-2.199996948242187500e+00,1.065000000000000000e+02,6.400000000000000000e+01,1.000000000000000000e+00
-1.899993896484375000e+00,1.095000000000000000e+02,6.450000000000000000e+01,1.000000000000000000e+00
-1.500000000000000000e+00,1.130000000000000000e+02,6.619999694824218750e+01,1.000000000000000000e+00
-1.500000000000000000e+00,1.160000000000000000e+02,6.900000000000000000e+01,1.000000000000000000e+00
-6.999969482421875000e-01,1.196999969482421875e+02,7.250000000000000000e+01,1.299999952316284180e+00
1.000061035156250000e-01,1.225000000000000000e+02,7.419999694824218750e+01,1.299999952316284180e+00
1.100006103515625000e+00,1.255000000000000000e+02,7.719999694824218750e+01,3.000000119209289551e-01
1.300003051757812500e+00,1.293000030517578125e+02,8.019999694824218750e+01,5.000000000000000000e-01
8.000030517578125000e-01,1.316999969482421875e+02,8.219999694824218750e+01,3.000000119209289551e-01
-1.999969482421875000e-01,1.340000000000000000e+02,8.419999694824218750e+01,1.000000000000000000e+00
-8.999938964843750000e-01,1.370000000000000000e+02,8.619999694824218750e+01,3.000000119209289551e-01
-1.199996948242187500e+00,1.396999969482421875e+02,8.900000000000000000e+01,5.000000000000000000e-01
-1.899993896484375000e+00,1.435000000000000000e+02,9.019999694824218750e+01,5.000000000000000000e-01
-1.899993896484375000e+00,1.460000000000000000e+02,9.180000305175781250e+01,1.000000000000000000e+00
-2.699996948242187500e+00,1.480000000000000000e+02,9.219999694824218750e+01,5.000000000000000000e-01
-2.500000000000000000e+00,1.516999969482421875e+02,9.419999694824218750e+01,5.000000000000000000e-01
-2.500000000000000000e+00,1.560000000000000000e+02,9.650000000000000000e+01,5.000000000000000000e-01
-2.199996948242187500e+00,1.616999969482421875e+02,9.819999694824218750e+01,5.000000000000000000e-01
-2.199996948242187500e+00,1.655000000000000000e+02,9.800000000000000000e+01,5.000000000000000000e-01
-3.899993896484375000e+00,1.716999969482421875e+02,9.800000000000000000e+01,5.000000000000000000e-01
-4.500000000000000000e+00,1.746999969482421875e+02,9.750000000000000000e+01,5.000000000000000000e-01
-6.500000000000000000e+00,1.783000030517578125e+02,9.600000000000000000e+01,5.000000000000000000e-01
-1.069999694824218750e+01,1.810000000000000000e+02,9.550000000000000000e+01,5.000000000000000000e-01
-1.489999389648437500e+01,1.850000000000000000e+02,9.619999694824218750e+01,3.000000119209289551e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.910000228881835938e+01,1.450000000000000000e+01,1.380000019073486328e+01,4.500000000000000000e+00
1.980000305175781250e+01,1.470000076293945312e+01,1.319999980926513672e+01,2.700000047683715820e+00
2.230000305175781250e+01,1.670000076293945312e+01,1.679999923706054688e+01,2.000000000000000000e+00
2.550000381469726562e+01,1.970000076293945312e+01,1.979999923706054688e+01,1.500000000000000000e+00
2.710000228881835938e+01,2.170000076293945312e+01,2.220000076293945312e+01,2.500000000000000000e+00
2.730000305175781250e+01,2.270000076293945312e+01,2.350000000000000000e+01,2.700000047683715820e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.730000305175781250e+01,2.270000076293945312e+01,2.350000000000000000e+01,2.700000047683715820e+00
2.850000381469726562e+01,2.270000076293945312e+01,2.379999923706054688e+01,2.000000000000000000e+00
3.230000305175781250e+01,2.250000000000000000e+01,2.520000076293945312e+01,5.000000000000000000e-01
3.680000305175781250e+01,2.229999923706054688e+01,2.850000000000000000e+01,1.000000000000000000e+00
4.130000305175781250e+01,2.329999923706054688e+01,2.979999923706054688e+01,2.299999952316284180e+00
4.330000305175781250e+01,2.370000076293945312e+01,3.120000076293945312e+01,1.000000000000000000e+00
4.630000305175781250e+01,2.229999923706054688e+01,3.450000000000000000e+01,1.000000000000000000e+00
4.930000305175781250e+01,2.129999923706054688e+01,3.920000076293945312e+01,1.000000000000000000e+00
5.330000305175781250e+01,2.229999923706054688e+01,4.450000000000000000e+01,1.299999952316284180e+00
5.680000305175781250e+01,2.600000000000000000e+01,5.200000000000000000e+01,1.000000000000000000e+00
5.830000305175781250e+01,2.629999923706054688e+01,5.720000076293945312e+01,1.000000000000000000e+00
5.710000228881835938e+01,2.870000076293945312e+01,5.920000076293945312e+01,1.299999952316284180e+00
5.780000305175781250e+01,2.900000000000000000e+01,6.350000000000000000e+01,5.000000000000000000e-01
6.050000381469726562e+01,3.270000076293945312e+01,6.580000305175781250e+01,1.299999952316284180e+00
6.280000305175781250e+01,3.250000000000000000e+01,6.950000000000000000e+01,1.000000000000000000e+00
6.510000610351562500e+01,3.300000000000000000e+01,7.400000000000000000e+01,1.500000000000000000e+00
6.580000305175781250e+01,3.529999923706054688e+01,7.980000305175781250e+01,1.500000000000000000e+00
6.780000305175781250e+01,3.600000000000000000e+01,8.300000000000000000e+01,1.500000000000000000e+00
6.950000000000000000e+01,3.650000000000000000e+01,8.780000305175781250e+01,1.500000000000000000e+00
7.410000610351562500e+01,3.600000000000000000e+01,9.400000000000000000e+01,5.000000000000000000e-01
7.450000000000000000e+01,3.550000000000000000e+01,9.750000000000000000e+01,5.000000000000000000e-01
7.580000305175781250e+01,3.629999923706054688e+01,1.018000030517578125e+02,1.299999952316284180e+00
7.730000305175781250e+01,3.650000000000000000e+01,1.061999969482421875e+02,1.500000000000000000e+00
7.750000000000000000e+01,3.729999923706054688e+01,1.128000030517578125e+02,1.299999952316284180e+00
7.950000000000000000e+01,3.770000076293945312e+01,1.195000000000000000e+02,1.000000000000000000e+00
8.130000305175781250e+01,3.529999923706054688e+01,1.215000000000000000e+02,1.000000000000000000e+00
8.050000000000000000e+01,3.350000000000000000e+01,1.278000030517578125e+02,3.000000119209289551e-01
7.930000305175781250e+01,3.170000076293945312e+01,1.318000030517578125e+02,5.000000000000000000e-01
7.950000000000000000e+01,3.029999923706054688e+01,1.335000000000000000e+02,3.000000119209289551e-01
7.980000305175781250e+01,2.800000000000000000e+01,1.351999969482421875e+02,5.000000000000000000e-01
8.010000610351562500e+01,2.770000076293945312e+01,1.401999969482421875e+02,5.000000000000000000e-01
8.050000000000000000e+01,2.670000076293945312e+01,1.435000000000000000e+02,1.000000000000000000e+00
8.210000610351562500e+01,2.600000000000000000e+01,1.501999969482421875e+02,5.000000000000000000e-01
8.380000305175781250e+01,2.500000000000000000e+01,1.548000030517578125e+02,5.000000000000000000e-01
8.350000000000000000e+01,2.450000000000000000e+01,1.581999969482421875e+02,5.000000000000000000e-01
8.410000610351562500e+01,2.129999923706054688e+01,1.625000000000000000e+02,1.000000000000000000e+00
8.310000610351562500e+01,2.100000000000000000e+01,1.685000000000000000e+02,1.500000000000000000e+00
8.310000610351562500e+01,2.250000000000000000e+01,1.701999969482421875e+02,3.000000119209289551e-01
8.210000610351562500e+01,2.350000000000000000e+01,1.708000030517578125e+02,3.000000119209289551e-01
8.180000305175781250e+01,2.629999923706054688e+01,1.748000030517578125e+02,3.000000119209289551e-01
7.950000000000000000e+01,2.850000000000000000e+01,1.781999969482421875e+02,5.000000000000000000e-01
7.780000305175781250e+01,2.870000076293945312e+01,1.840000000000000000e+02,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.730000305175781250e+01,2.270000076293945312e+01,2.350000000000000000e+01,2.700000047683715820e+00
2.730000305175781250e+01,2.300000000000000000e+01,2.479999923706054688e+01,1.500000000000000000e+00
2.780000305175781250e+01,2.500000000000000000e+01,2.450000000000000000e+01,1.700000047683715820e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.780000305175781250e+01,2.500000000000000000e+01,2.450000000000000000e+01,1.700000047683715820e+00
2.710000228881835938e+01,2.550000000000000000e+01,2.620000076293945312e+01,3.000000119209289551e-01
2.680000305175781250e+01,2.850000000000000000e+01,2.800000000000000000e+01,5.000000000000000000e-01
2.730000305175781250e+01,3.150000000000000000e+01,2.920000076293945312e+01,1.000000000000000000e+00
3.030000305175781250e+01,3.650000000000000000e+01,3.179999923706054688e+01,1.000000000000000000e+00
3.310000228881835938e+01,4.070000076293945312e+01,3.600000000000000000e+01,1.500000000000000000e+00
3.510000228881835938e+01,4.550000000000000000e+01,4.000000000000000000e+01,1.000000000000000000e+00
3.480000305175781250e+01,5.050000000000000000e+01,4.250000000000000000e+01,5.000000000000000000e-01
3.550000381469726562e+01,5.569999694824218750e+01,4.500000000000000000e+01,1.000000000000000000e+00
3.650000381469726562e+01,6.050000000000000000e+01,4.650000000000000000e+01,5.000000000000000000e-01
3.910000228881835938e+01,6.600000000000000000e+01,4.979999923706054688e+01,2.000000000000000000e+00
4.230000305175781250e+01,6.950000000000000000e+01,5.400000000000000000e+01,1.000000000000000000e+00
4.380000305175781250e+01,7.200000000000000000e+01,5.600000000000000000e+01,5.000000000000000000e-01
4.380000305175781250e+01,7.550000000000000000e+01,5.979999923706054688e+01,1.500000000000000000e+00
4.430000305175781250e+01,8.069999694824218750e+01,6.179999923706054688e+01,1.000000000000000000e+00
4.680000305175781250e+01,8.650000000000000000e+01,6.550000000000000000e+01,5.000000000000000000e-01
4.980000305175781250e+01,9.030000305175781250e+01,6.750000000000000000e+01,1.000000000000000000e+00
5.150000381469726562e+01,9.230000305175781250e+01,6.800000000000000000e+01,1.500000000000000000e+00
5.430000305175781250e+01,9.700000000000000000e+01,6.880000305175781250e+01,1.000000000000000000e+00
5.780000305175781250e+01,9.930000305175781250e+01,7.019999694824218750e+01,3.000000119209289551e-01
6.180000305175781250e+01,1.010000000000000000e+02,7.050000000000000000e+01,1.000000000000000000e+00
6.550000000000000000e+01,1.040000000000000000e+02,7.080000305175781250e+01,1.000000000000000000e+00
6.980000305175781250e+01,1.065000000000000000e+02,7.319999694824218750e+01,1.000000000000000000e+00
7.180000305175781250e+01,1.093000030517578125e+02,7.480000305175781250e+01,3.000000119209289551e-01
7.780000305175781250e+01,1.116999969482421875e+02,7.750000000000000000e+01,1.000000000000000000e+00
8.310000610351562500e+01,1.153000030517578125e+02,8.100000000000000000e+01,5.000000000000000000e-01
8.650000000000000000e+01,1.176999969482421875e+02,8.350000000000000000e+01,1.000000000000000000e+00
8.980000305175781250e+01,1.210000000000000000e+02,8.550000000000000000e+01,5.000000000000000000e-01
9.210000610351562500e+01,1.253000030517578125e+02,8.680000305175781250e+01,1.000000000000000000e+00
9.450000000000000000e+01,1.313000030517578125e+02,8.880000305175781250e+01,5.000000000000000000e-01
9.650000000000000000e+01,1.343000030517578125e+02,8.819999694824218750e+01,5.000000000000000000e-01
9.710000610351562500e+01,1.370000000000000000e+02,8.819999694824218750e+01,5.000000000000000000e-01
9.730000305175781250e+01,1.395000000000000000e+02,8.919999694824218750e+01,1.000000000000000000e+00
9.780000305175781250e+01,1.423000030517578125e+02,8.950000000000000000e+01,5.000000000000000000e-01
9.980000305175781250e+01,1.440000000000000000e+02,9.080000305175781250e+01,5.000000000000000000e-01
1.013000030517578125e+02,1.460000000000000000e+02,9.100000000000000000e+01,5.000000000000000000e-01
1.041000061035156250e+02,1.490000000000000000e+02,9.219999694824218750e+01,3.000000119209289551e-01
1.055000000000000000e+02,1.506999969482421875e+02,9.250000000000000000e+01,3.000000119209289551e-01
1.081000061035156250e+02,1.533000030517578125e+02,9.219999694824218750e+01,3.000000119209289551e-01
1.085000000000000000e+02,1.590000000000000000e+02,9.100000000000000000e+01,1.000000000000000000e+00
1.085000000000000000e+02,1.646999969482421875e+02,8.980000305175781250e+01,5.000000000000000000e-01
1.063000030517578125e+02,1.676999969482421875e+02,8.919999694824218750e+01,3.000000119209289551e-01
1.041000061035156250e+02,1.695000000000000000e+02,8.819999694824218750e+01,3.000000119209289551e-01
1.028000030517578125e+02,1.716999969482421875e+02,8.819999694824218750e+01,3.000000119209289551e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.780000305175781250e+01,2.500000000000000000e+01,2.450000000000000000e+01,1.700000047683715820e+00
2.830000305175781250e+01,2.500000000000000000e+01,2.600000000000000000e+01,5.000000000000000000e-01
3.150000381469726562e+01,2.629999923706054688e+01,2.750000000000000000e+01,1.000000000000000000e+00
3.510000228881835938e+01,2.750000000000000000e+01,2.920000076293945312e+01,5.000000000000000000e-01
3.830000305175781250e+01,2.950000000000000000e+01,3.200000000000000000e+01,1.700000047683715820e+00
4.350000381469726562e+01,3.129999923706054688e+01,3.400000000000000000e+01,1.000000000000000000e+00
4.750000381469726562e+01,3.350000000000000000e+01,3.620000076293945312e+01,1.500000000000000000e+00
5.430000305175781250e+01,3.470000076293945312e+01,3.900000000000000000e+01,3.000000119209289551e-01
5.810000228881835938e+01,3.550000000000000000e+01,4.300000000000000000e+01,5.000000000000000000e-01
6.230000305175781250e+01,3.550000000000000000e+01,4.500000000000000000e+01,5.000000000000000000e-01
6.580000305175781250e+01,3.670000076293945312e+01,4.579999923706054688e+01,1.000000000000000000e+00
7.130000305175781250e+01,3.870000076293945312e+01,4.779999923706054688e+01,2.000000000000000000e+00
7.480000305175781250e+01,3.850000000000000000e+01,4.850000000000000000e+01,1.500000000000000000e+00
7.880000305175781250e+01,3.850000000000000000e+01,5.079999923706054688e+01,1.500000000000000000e+00
8.480000305175781250e+01,3.829999923706054688e+01,5.300000000000000000e+01,2.000000000000000000e+00
9.010000610351562500e+01,3.670000076293945312e+01,5.450000000000000000e+01,1.000000000000000000e+00
9.580000305175781250e+01,3.500000000000000000e+01,5.600000000000000000e+01,1.000000000000000000e+00
9.780000305175781250e+01,3.270000076293945312e+01,5.700000000000000000e+01,1.299999952316284180e+00
1.015000000000000000e+02,3.000000000000000000e+01,5.850000000000000000e+01,1.299999952316284180e+00
1.061000061035156250e+02,2.800000000000000000e+01,6.079999923706054688e+01,1.500000000000000000e+00
1.111000061035156250e+02,2.970000076293945312e+01,6.279999923706054688e+01,1.000000000000000000e+00
1.165000000000000000e+02,2.650000000000000000e+01,6.480000305175781250e+01,1.000000000000000000e+00
1.205000000000000000e+02,2.529999923706054688e+01,6.600000000000000000e+01,5.000000000000000000e-01
1.225000000000000000e+02,2.350000000000000000e+01,6.680000305175781250e+01,1.000000000000000000e+00
1.258000030517578125e+02,2.229999923706054688e+01,6.680000305175781250e+01,1.299999952316284180e+00
1.305000000000000000e+02,2.150000000000000000e+01,6.900000000000000000e+01,1.000000000000000000e+00
1.333000030517578125e+02,2.050000000000000000e+01,7.250000000000000000e+01,1.000000000000000000e+00
1.383000030517578125e+02,2.029999923706054688e+01,7.450000000000000000e+01,5.000000000000000000e-01
1.423000030517578125e+02,2.100000000000000000e+01,7.619999694824218750e+01,1.500000000000000000e+00
